participant,Pointing From,Target Building,Correct Ans,Pointing To,Angular Error
CA,Golledge,Batty,173.5694617,157.8519,15.7175617
CA,Golledge,Snow,1.204134401,1.738438,0.534303599
CA,Golledge,Sauer,76.21088344,75.39105,0.81983344
CA,Golledge,Harvey,139.9309368,153.3564,13.4254632
CA,Golledge,Lynch,173.9683139,161.3418,12.6265139
CA,Golledge,Harris,176.2022806,141.3684,34.8338806
CA,Golledge,Tobler,147.0284471,178.6587,31.6302529
CA,Snow,Tobler,63.69277617,18.17748,45.51529617
CA,Snow,Harvey,119.6929579,51.66535,68.0276079
CA,Snow,Golledge,125.8431145,118.8393,7.0038145
CA,Snow,Harris,88.09346154,7.695136,80.39832554
CA,Snow,Lynch,79.44851915,53.16218,26.28633915
CA,Snow,Batty,90.64700942,13.17988,77.46712942
CA,Snow,Sauer,0.279262352,3.905702,3.626439648
CA,Sauer,Batty,6.744508622,153.6098,146.8652914
CA,Sauer,Lynch,17.76205492,137.6108,119.8487451
CA,Sauer,Snow,89.63525726,90.38535,0.75009274
CA,Sauer,Golledge,51.85616181,87.88416,36.02799819
CA,Sauer,Harvey,23.09134403,41.11971,18.02836597
CA,Sauer,Harris,4.240040564,42.61673,38.37668944
CA,Sauer,Tobler,2.713388186,56.11691,53.40352181
CA,Tobler,Harris,173.2852643,133.8815,39.4037643
CA,Tobler,Harvey,147.248191,166.8744,19.626209
CA,Tobler,Sauer,20.69981416,3.921114,16.77870016
CA,Tobler,Batty,171.0086651,112.8837,58.1249651
CA,Tobler,Snow,38.78279809,36.61803,2.16476809
CA,Tobler,Lynch,156.2355625,175.5862,19.3506375
CA,Tobler,Golledge,67.30353066,80.11581,12.81227934
CR,Batty,Harris,37.5286373,16.19238,21.3362573
CR,Batty,Harvey,93.19423766,1.032682,92.16155566
CR,Batty,Golledge,51.76768154,54.67917,2.91148846
CR,Batty,Snow,48.19947553,67.67685,19.47737447
CR,Batty,Tobler,37.30802198,39.68171,2.37368802
CR,Batty,Lynch,47.32798389,47.82878,0.50079611
CR,Batty,Sauer,30.3316951,56.67908,26.3473849
CR,Lynch,Sauer,29.20903342,23.26216,5.94687342
CR,Lynch,Tobler,17.95076442,11.77227,6.17849442
CR,Lynch,Snow,8.968174613,35.25773,26.28955539
CR,Lynch,Harvey,48.19593801,7.779679,40.41625901
CR,Lynch,Batty,130.6542463,134.7495,4.0952537
CR,Lynch,Harris,7.021704671,38.75828,31.73657533
CR,Lynch,Golledge,3.323863738,7.28311,3.959246262
CR,Harris,Harvey,2.146796904,130.2819,128.1351031
CR,Harris,Tobler,99.95984558,15.22143,84.73841558
CR,Harris,Snow,84.7281122,30.71929,54.0088222
CR,Harris,Golledge,77.71082192,5.295056,72.41576592
CR,Harris,Lynch,114.5627943,122.2818,7.7190057
CR,Harris,Batty,83.35216568,121.2818,37.92963432
CR,Harris,Sauer,110.6574336,8.224831,102.4326026
CR,Harvey,Harris,4.196894849,100.2828,96.08590515
CR,Harvey,Snow,66.19140238,78.28395,12.09254762
CR,Harvey,Sauer,46.29205396,88.28279,41.99073604
CR,Harvey,Tobler,42.14615863,17.28693,24.85922863
CR,Harvey,Batty,46.54689912,17.28693,29.25996912
CR,Harvey,Lynch,32.28246429,31.78488,0.49758429
CR,Harvey,Golledge,64.9530254,89.78355,24.8305246
CR,Golledge,Lynch,173.9683139,169.0308,4.9375139
CR,Golledge,Tobler,147.0284471,148.3636,1.3351529
CR,Golledge,Harvey,139.9309368,8.71384,131.2170968
CR,Golledge,Harris,176.2022806,26.14153,150.0607506
CR,Golledge,Batty,173.5694617,159.07,14.4994617
CR,Golledge,Snow,1.204134401,1.737763,0.533628599
CR,Golledge,Sauer,76.21088344,72.89616,3.31472344
CR,Snow,Golledge,125.8431145,123.8389,2.0042145
CR,Snow,Tobler,63.69277617,50.8432,12.84957617
CR,Snow,Batty,90.64700942,179.0206,88.37359058
CR,Snow,Harris,88.09346154,113.1582,25.06473846
CR,Snow,Sauer,0.279262352,3.415353,3.136090648
CR,Snow,Lynch,79.44851915,169.6346,90.18608085
CR,Snow,Harvey,119.6929579,67.34336,52.3495979
CR,Sauer,Snow,89.63525726,6.636962,82.99829526
CR,Sauer,Harris,4.240040564,71.88857,67.64852944
CR,Sauer,Batty,6.744508622,20.89189,14.14738138
CR,Sauer,Tobler,2.713388186,13.62624,10.91285181
CR,Sauer,Golledge,51.85616181,45.38811,6.46805181
CR,Sauer,Lynch,17.76205492,79.3821,61.62004508
CR,Sauer,Harvey,23.09134403,12.89778,10.19356403
CR,Tobler,Harvey,147.248191,28.88822,118.359971
CR,Tobler,Harris,173.2852643,78.11501,95.1702543
CR,Tobler,Golledge,67.30353066,74.11392,6.81038934
CR,Tobler,Lynch,156.2355625,52.1157,104.1198625
CR,Tobler,Snow,38.78279809,35.61804,3.16475809
CR,Tobler,Batty,171.0086651,45.61849,125.3901751
CR,Tobler,Sauer,20.69981416,111.1152,90.41538584
CY,Batty,Snow,48.19947553,32.18334,16.01613553
CY,Batty,Harris,37.5286373,38.68207,1.1534327
CY,Batty,Harvey,93.19423766,13.69523,79.49900766
CY,Batty,Sauer,30.3316951,2.310629,28.0210661
CY,Batty,Golledge,51.76768154,18.1906,33.57708154
CY,Batty,Lynch,47.32798389,5.875698,41.45228589
CY,Batty,Tobler,37.30802198,41.33191,4.02388802
CY,Lynch,Sauer,29.20903342,40.2527,11.04366658
CY,Lynch,Tobler,17.95076442,67.24931,49.29854558
CY,Lynch,Golledge,3.323863738,14.76301,11.43914626
CY,Lynch,Harvey,48.19593801,15.76105,32.43488801
CY,Lynch,Snow,8.968174613,39.2521,30.28392539
CY,Lynch,Batty,130.6542463,4.797671,125.8565753
CY,Lynch,Harris,7.021704671,136.7478,129.7260953
CY,Harris,Sauer,110.6574336,99.71621,10.9412236
CY,Harris,Harvey,2.146796904,69.71784,67.5710431
CY,Harris,Golledge,77.71082192,80.21754,2.50671808
CY,Harris,Snow,84.7281122,95.21554,10.4874278
CY,Harris,Batty,83.35216568,84.28343,0.93126432
CY,Harris,Lynch,114.5627943,115.717,1.1542057
CY,Harris,Tobler,99.95984558,103.7818,3.82195442
CY,Harvey,Lynch,32.28246429,97.28295,65.00048571
CY,Harvey,Harris,4.196894849,77.28348,73.08658515
CY,Harvey,Sauer,46.29205396,53.7838,7.49174604
CY,Harvey,Tobler,42.14615863,59.78489,17.63873137
CY,Harvey,Snow,66.19140238,75.28294,9.09153762
CY,Harvey,Batty,46.54689912,96.28357,49.73667088
CY,Harvey,Golledge,64.9530254,81.78285,16.8298246
CY,Golledge,Lynch,173.9683139,42.6259,131.3424139
CY,Golledge,Harvey,139.9309368,50.11843,89.8125068
CY,Golledge,Sauer,76.21088344,73.39772,2.81316344
CY,Golledge,Tobler,147.0284471,145.8662,1.1622471
CY,Golledge,Batty,173.5694617,52.62064,120.9488217
CY,Golledge,Harris,176.2022806,1.605472,174.5968086
CY,Golledge,Snow,1.204134401,72.61479,71.4106556
CY,Snow,Sauer,0.279262352,0.7962303,0.516967948
CY,Snow,Harvey,119.6929579,168.1356,48.4426421
CY,Snow,Golledge,125.8431145,148.6525,22.8093855
CY,Snow,Tobler,63.69277617,60.84122,2.85155617
CY,Snow,Harris,88.09346154,164.1415,76.04803846
CY,Snow,Batty,90.64700942,169.136,78.48899058
CY,Snow,Lynch,79.44851915,138.6525,59.20398085
CY,Sauer,Harris,4.240040564,67.3862,63.14615944
CY,Sauer,Lynch,17.76205492,76.88389,59.12183508
CY,Sauer,Batty,6.744508622,59.88656,53.14205138
CY,Sauer,Golledge,51.85616181,44.88493,6.97123181
CY,Sauer,Harvey,23.09134403,95.88526,72.79391597
CY,Sauer,Snow,89.63525726,1.957748,87.67750926
CY,Sauer,Tobler,2.713388186,87.88379,85.17040181
CY,Tobler,Harris,173.2852643,55.61731,117.6679543
CY,Tobler,Golledge,67.30353066,67.61649,0.31295934
CY,Tobler,Batty,171.0086651,46.61663,124.3920351
CY,Tobler,Harvey,147.248191,57.11674,90.131451
CY,Tobler,Lynch,156.2355625,75.11575,81.1198125
CY,Tobler,Snow,38.78279809,3.424512,35.35828609
CY,Tobler,Sauer,20.69981416,37.61875,16.91893584
